id,lan_code,sentence
729079,pes,او معمولاً جین می پوشد.
3839835,pes,من به تو خیانت نکردم.
722565,pes,این جشن در باغ خواهد بود، مگر اینکه باران بیاید.
2507032,pes,او در این مورد زیاد سختگیر نیست.
8279371,pes,سخن گفتن سیم است، گوش کردن زر است.
747940,pes,من یک رادیو آماتور هستم.
654481,pes,بدترین قسمت دیگر گذشته است.
4489389,pes,کی فیلم شروع می شود؟
10245097,pes,تام هنوز از دبیرستان فارغ‌التحصیل نشده است.
8133039,pes,فقط دو درمان برای دردهای روح وجود دارد: امید و صبر.
8215121,pes,من در دانشگاهِ استانبول زبان و ادبیّاتِ فارسی می‌خوانم.
1674328,pes,مغازه، مقابل بانک است.
686039,pes,مقابله کردن با سم توسط سم.
1558375,pes,تام به موسیقی جاز خیلی علاقمند است.
624620,pes,چه کسی پیانو می نوازد؟
852509,pes,این رطوبت بالا باعث شد من احساس خستگی کنم.
795443,pes,اینجا من حق دارم آزادانه در اینترنت باشم، زیرا این سرویس رایگان است.
796216,pes,من ژاپنی هستم.
9956158,pes,تام با ما زندگی خواهد کرد.
8490516,pes,دشمنانت را ببخشای، اما هرگز نام‌هایشان را فراموش نکن.
9006158,pes,آیا راضی هستی؟
1020209,pes,فرصت خوب را به دور نیانداز.
796345,pes,اگر اسپرانتو حرف زدن او را گوش کنید، به‌نظرتان خواهد رسید که او اسپرانتودان مادرزاد است.
7803782,pes,رژیم غذایی تام از نظر پروتئین کمبود دارد.
8104021,pes,راه بهشت از دوزخ می‌گذرد.
10792768,pes,فقیر او نیست که کم دارد، بلکه اوست که همیشه بیشتر می‌خواهد.
7116212,pes,در مواجهه با دلقک ها باید صبر داشت.
7441078,pes,این یک تمجید است یا یک توهین؟
8119622,pes,آسانتر است حکومت کرد تا عمل کرد.
8470226,pes,شهر خود را دوست دارم.
694679,pes,من عجله کردم و موفق شدم به اتوبوس سوار شدن برسم.
8159745,pes,رنه دکارت پدر تفکر تحلیلی است.
1569556,pes,جین در ژاپنی پیشرفت زیادی کرده است.
3861754,pes,تام متوجّه نیست که چه طور رفتارش بقیه را تحت تأثیر قرار می‌دهد.
5865750,pes,شکوه و شکایتی نکردم.
10245543,pes,به نظر می‌رسد که تام متوجه نیست که چرا نباید آن کار را انجام دهد.
685195,pes,دو سیب، که یکی از آنها بزرگ تر بود.
10711527,pes,معمولاً پیاده می‌ره مدرسه.
1582840,pes,چه طور اين کار را مي کنی؟
1527086,pes,می توانی وقتی من در سفر هستم از سگم مراقبت کنی؟
1044691,pes,شیر یا شکر دارید؟
1793858,pes,هر روز بعد از مدرسه در کتابفروشی منتظر او می ماندم.
6923537,pes,کم حرف بزنید، حقیقت بگویید، زیاد بنوشید، نقداً بپردازید.
712593,pes,تونس کجا بازی می کند؟
9956544,pes,امروز صبح تام را دیدی؟
736007,pes,می شد صدای اسب ها را شنید.
698155,pes,از قهوه نفرت دارم.
7745982,pes,آخرین تمیز کاری ها رو خواهم کرد.
726389,pes,پدرم می توانند شنا کنند، ولی مادرم نمی توانند.
691587,pes,این کار را تمام خواهیم کرد حتی اگر تمام روز را بگیرد.
10780569,pes,او قدرت مطلق دارد.
8132846,pes,آن ستارهٔ کوچک نورانی‌ترین است.
6098666,pes,بخند!
8127349,pes,روی حرفت بایست!
8127434,pes,شتر کوهان خود را نمی‌بیند.
773872,pes,آن ماهی در آب شیرین زندگی می‌کند.
7841041,pes,بهترین اکسیر زندگی، زندگی کردن است.
9889725,pes,این صندلی‌ها راحت نیستند.
3609870,pes,چرا انقدر ساده و خوش باور هستی؟
1477508,pes,گربه به طرف پرنده پرید.
7782797,pes,امروزه دیگر هیچکس به ارواح اعتقاد ندارد.
630087,pes,هر جا که هم اکنون هستید، اوقات خیلی خوشی را برای تان آرزو می کنم!
791034,pes,جدا از دریافت حقوق‌اش، پولی بابت سرمایه‌گذاری‌های خودش دریافت می‌کند.
6933274,pes,ساکت باش.
10124355,pes,تام بیچاره! برات (برایت) متاسفم.
7558305,pes,بیش از صدهزار سال قبل بشر یاد گرفت راست‌قامت راه برود. او کی یاد می‌گیرد راست‌قامت بماند؟
10728767,pes,او هنگام تلفن همیشه مجمل بود.
8534327,pes,راحت‌ترینِ جا این است.
3588989,pes,آیا؟ و یا؟
698339,pes,فوراً بر می گردم.
831111,pes,الآن زمان انجام نقشه‌مان است.
712794,pes,تلویزیون من صدمه دیده بود، بنابراین باید تعمیرش می کردم.
828093,pes,چیزی که گفته شود، انجام می‌شود.
7664017,pes,او از ناامیدی مرد.
9868540,pes,عجیب است که پول به تحمل فقر کمک می‌کند...
10743026,pes,در جوانی به موسیقی بیتل‌ها گوش می‌دادم.
677338,pes,اسپانیا یکی از قدرتمندترین ملل دنیا بوده است.
4140741,pes,ما به نوبت اتاق را تمیز مى کنیم
796334,pes,کتاب‌تان را باز نکنید.
4655393,pes,زندگی کوتاه است.
8135347,pes,هنگامی که هدفهای کمی داری، در حال پیر شدن هستی.
726322,pes,او نیمه شب به من تلفن کرد.
677203,pes,بازی گری او کامل بود.
7241276,pes,مردان همگی متفاوتند، اما مردان متاهل همگی برابرند.
798670,pes,خواهش می‌کنم مرا حتماً ساعت پنج بردارید.
3158141,pes,.اوآماده بود تا از گربه مراقبت کند
667454,pes,هر انسانی باید کار کند.
671323,pes,ساعت یک ربع بعد از نه است.
6948682,pes,در جنگل سکوت حکمفرما بود.
8158095,pes,اینکه یک آدم باهوش است از سؤالاتش بهتر تشخیص داده می‌شود تا از جوابهایش.
1883683,pes,دلار الان چقدر میشه؟
829406,pes,ایچارو دوستی را بالاتر از منفعت می داند.
10629594,pes,ماریا به شکل عصبی ناخوناشو گاز میگرفت.
2772496,pes,فکر می کنم عالی کارتون را انجام دادید.
9860637,pes,یک آرزو آن فکر را زاد.
6947791,pes,حرف زدن دربارهٔ یک مساله راحت‌تر از فکر کردن به آن است.
2141884,pes,هیچوقت فراموش نکن!که دیگران روی تو حساب می کنند اما روی آنها حساب نکن!
654242,pes,او عقیده دارد، که هواپیماها از خودروها ایمن ترند.
8569731,pes,من در اردوگاه های پناهندگان بوسنیایی بودم.
9774898,pes,علاوه بر باران، باد شدیدی هم بود.
9812364,pes,حلزون شاخک​هایش را بلند کرد.
2096393,pes,مارکو برای صد مین از خود پرسید جه چیزی اشتباه بود.
6945417,pes,من ترجیح می‌دهم که آن را دور بیندازم تا آن را به او دهم.
748022,pes,آسیا از استرالیا خیلی بزرگ تر است.
667408,pes,پسران زیادی دنبال آن خرگوش می دویدند.
714499,pes,ما هر شنبه فوتبال بازی می کنیم.
6944718,pes,توضیح او قانع‌کننده نیست.
788939,pes,همه‌ی آنها سعی داشتند هم‌زمان صحبت کنند.
8190690,pes,مهمترین منبع درآمد این جزیره گردشگری است.
8296485,pes,آهن سختتر از زر است.
673060,pes,من آن را فراموش نکردم.
4564138,pes,او مطلقاً هیچ دشمنی ندارد.
4538889,pes,چطور آن کار را کردی؟
610664,pes,ده خانه طعمه آتش شدند.
8798429,pes,برات ترانه می خوانم تا خوابت ببرد.
793822,pes,آب آن دریاچه ولرم است.
3922619,pes,تام در ربودنِ دخترِ مری شرکت داشت.
10791873,pes,در سفرم به استرالیا برای اولین بار از استوا گذر کردم.
798867,pes,نشست مجلس ساعت 14 شروع شد.
4294111,pes,بعله، فکرشو میکردم.
8142093,pes,یک زن بد مانند یک کفش تنگ است.
1611299,pes,چنانکه هستيد بر شما حکومت کنند .( نهج الفصاحة جمله2182)
7830287,pes,درآمدم و مخارجم متوازن نیستند.
1515577,pes,تجربه بهترین آموزگار است.
6938581,pes,من هیچ وقتی نخواهم داشت نه برای دوشنبه نه برای سه‌شنبه.
866473,pes,آن دختر کوچولو قادر به سوار شدن به دوچرخه نیست.
10738251,pes,درمانی برای مرگ نیست.
2099579,pes,ان پسر را نکاه کن.
717630,pes,من بارها به آنجا رفته ام.
791539,pes,جواب های، هوی است.
780482,pes,او به‌زودی خواهد آمد.
654241,pes,من واقعاً به توانائی های او اعتماد ندارم.
1527089,pes,حرفه شما چیست؟
7534789,pes,باید از تفاوت‌های متقابل‌مان خود را غنی کنیم.
4714907,pes,فکر می کنم بهتر است بی ادب نباشی.
10322723,pes,هر پرسشی شایستهٔ پاسخ نیست.
739735,pes,آیا با چک پرداخت خواهید کرد یا با پول نقد؟
650234,pes,دیروز کسالت داشتم.
907906,pes,چه هوای الهی‌ای!
2037860,pes,هرگز انتقا د ی بر کا ر گذ ا ر ش شده ند ا رم.
960953,pes,او برای شوهرش پای سیب پخت.
717891,pes,داستانی زیبا برایم بگوئید.
796598,pes,زود باشید.
1204656,pes,او همیشه زود بیدار می‌شود.
7677853,pes,بر خلاف خدا، بشر مبری از اشتباه نیست.
844437,pes,در خانواده ایوانز شش بچه وجود داشت.
9860611,pes,ای رییس بزرگوار و خردمند، آیا چوب جمع‌آوری‌شده بس خواهد بود؟
907855,pes,در خوبی کردن به دیگران کوشا باش.
4088534,pes,جهان پر از شگفتی است.
9926909,pes,زودتر یا دیرتر از تنبلی‌ات پشیمان خواهی شد.
2163070,pes,می ذارید بچه هاتون قهوه بخورند؟
1624239,pes,منتظر چه هستی؟
9165739,pes,جمعیت سوئد در حال رشد است.
4489384,pes,حقوق بین الملل شاخه ای از حقوق است.
667547,pes,آیا می دانید او می تواند انگلیسی صحبت کند یا نه؟
831069,pes,فقط اندکی شکیبائی.
686052,pes,قابلی ندارد.
6952384,pes,مجسم قابل رؤیت است، مجرد غیر قابل رؤیت است.
8049452,pes,می‌توان گفت که ‌آنالیز مطالعهٔ مقادیر حدی است.
828063,pes,او دونده‌ی سریعی است.
7530356,pes,وظیفهٔ خود را انجام ده! من مال خود انجام می‌دهم.
1807922,pes,عربي زبان مادری من است.
7830160,pes,او یک ملا لغتی به نظر می‌رسد.
8421896,pes,بگذارید که نقشه را بر روی میز بگسترانیم و دربارهٔ آن صحبت کنیم.
774080,pes,سخنرانی استان‌دار در آن روزنامه منتشر شده بود.
830994,pes,امروز خیلی کارها را باید انجام دهم.
720662,pes,من تورستم.
1757145,pes,شما باید در این کلاس بالاتر از سی نمره بگیرید.
8140326,pes,یک پزشک جدید یعنی یک قبرستان جدید.
739592,pes,با او در طول اقامت در مکزیک ملاقات کردم.
843802,pes,من پیاده به مدرسه می‌روم.
10728829,pes,زندگیم یک گورستان از امیدهای خاک شده است.
866467,pes,رد آهو را دنبال کردم.
7497197,pes,انسان از روح و جسم تشکیل شده است.
667483,pes,لطف می کنید گذرنامه تان را به من نشان دهید؟
7110382,pes,لطفاً تا جای امکان واضح صحبت کنید.
6108933,pes,تام شن رو از روی لباسش تکوند.
1486291,pes,درخت بکارید.
712540,pes,چرا ما از او مشورت نمی خواهیم؟
10156353,pes,من تقریبا هرروز فرانسوی حرف میزنم.
718135,pes,یک نفر دو صفحه از آن کتاب را کنده است.
10336629,pes,در مقدونیه به چه زبانی صحبت می‌کنند؟
10716473,pes,یک پیچ کم است.
682842,pes,او به هر کسی که از او یاری بخواهد کمک مینماید.
6944708,pes,این توضیح قانع‌کننده به نظر می‌رسد.
960849,pes,لطفا قبل از آنکه به بیرون بروی در را قفل کن.
699802,pes,او به زندگی تازه خود عادت کرد.
6946404,pes,در سال نو، تو سه روز سیر می‌شوی، اما در تابستان تو سه ماه گرسنگی می‌کشی.
667746,pes,بایست موهایت کوتاه شوند.
886660,pes,او برای من چیزی را پخت که من دوست دارم.
9867136,pes,این دختر با یک لبخند از من استقبال کرد.
718324,pes,چه هنگامی باز خواهید آمد؟
747218,pes,در طول تعطیلات تابستان من بعدازظهرها شنا می‌کردم.
1883240,pes,دختر او به زن زیبایی تبدیل شده است.
688096,pes,تابستان امسال اندکی باران آمده است.
700576,pes,پس از آن که یک فنجان چای نوشید یکی دیگر خواست.
1757132,pes,آبهای اطرف ما، راکد بود.
790192,pes,زبان‌هائی مانند فرانسوی، ایتالیائی و اسپانیائی از لاتین منشا می‌گیرند.
7754507,pes,این دارو سرماخوردگی‌ات را شفا خواهد داد.
795664,pes,من ایتالیائی هستم و به ایتالیائی حرف می‌زنم.
685127,pes,یکی از چمدان هایم کم است.
791725,pes,او پول را در چیب‌اش چپاند.
747993,pes,این آواز توسط فاستر تالیف شده است.
2441145,pes,نفست رو نگه ندار.
773657,pes,هر روز صبح می‌توانیم صدای ناقوس کلیسا را بشنویم.
4294226,pes,هلو ها شیرین هستند.
2441172,pes,من پیشنهاد می کنم جمعه بیرون برویم.
1085132,pes,چرا اینقدر ناراحتی؟
10283617,pes,پول نیاز به یک سرپرست خوب دارد.
6850084,pes,زندگی پستی و بلندی دارد.
7667901,pes,چقدر هیجان‌انگیز!
7963923,pes,جوجه تیغی همه چیز خور است.
9868494,pes,این یک فعل نامنظم است.
724502,pes,تام انسان خوبی است.
6835403,pes,آشپز که دو تا شد آش یا شور می‌شود یا بی نمک.
740032,pes,اگر می‌خواهید جائی بروید، شاید خوب باشد از قبل به مادرتان بگوئید.
9871126,pes,من عشق را می‌پرستم.
510559,pes,آیا میدانی که برج توکیو کجاست؟
8425672,pes,رزها در بهار شکفته می‌شوند.
9865198,pes,غذای اینجا خیلی خوب نیست.
714196,pes,سر حرف تان بمانید.
8099181,pes,اگر کسی می‌خواهد روحش را بفروشد، باید حداقل قیمتش را مشخص کند.
7524719,pes,ببر یک حیوان شکاری است.
798594,pes,آن فرد پسردائی من است.
2968489,pes,میخواهی دوباره بشنوی؟
718269,pes,او با عقیده رئیس اش مخالفت ورزید.
9922355,pes,تناوب بین مد و جزر، جزر و مد نامیده می‌شود.
713642,pes,ما از طرق بسیاری می توانیم ارتباط متقابل برقرار کنیم.
787293,pes,او در خانه‌ی کناری ما ساکن است.
1855519,pes,او زودتر از همه در خانواده من از خواب بیدار می شود.
10726907,pes,من زبان انگلیسی را مدت چهار سال همراه انگلیسی زبان آموختم.
7311338,pes,من ترجیح می‌دهم تنها برای خرید نروم.
10709814,pes,به نظرِت این ترجمه دقیقه؟
760873,pes,من در بلاروس زندگی می کنم و به آن افتخار میکنم.
708676,pes,در بیس بال او قابلیت های خارق العاده ای از خود نشان داد.
1047289,pes,قهوه با خامه و شكر ،لطفا
667710,pes,من همیشه در کودکی زود برمی خواستم.
7723218,pes,آن یک هفتهٔ وحشتناک بود.
9962516,pes,بین عنکبوت و‌مگس‌ هیچ توافقی نمی‌تواند وجود داشته باشد.
6960326,pes,تصمیم قطعی است.
9962639,pes,گربه‌ها برای رضای خدا موش نمی‌گیرند.
907911,pes,اگر یک واژه‌پرداز می‌داشتید، از تمام این دردسرها خلاص می‌شدید.
733312,pes,افتخاری که به من می‌دهید، بیش از شایستگی من است.
741067,pes,آن صندلی در اینجا به چه دردی می‌خورد؟
6952502,pes,هرکس باید دماغ خود را لمس کند.
913402,pes,"پيامت اى امام, استقلال, آزادى نقش جان ماست"
10780863,pes,سیاست کثیف است.
1204469,pes,تصمیم بااهمیتی اخذ کرد.
7548321,pes,ما باید یاد بگیریم با بدی بجنگیم بدون اینکه بدی کنیم.
9354168,pes,هیچکس در حضور ما مانند غیاب ما صحبت نمی‌کند.
4714552,pes,فکر کنم بایستی همگی بیرون رویم.
787079,pes,شما نمی‌توانید از حیوانات خانگی‌تان مراقبت کنید.
786258,pes,به نظر من، این موضوع قابل بحث است.
1041106,pes,«چه مژده ی خوبی.» تام این را هنگامی گفت که در را باز کرد و دید ماری آنجا ایستاده است.
4506992,pes,خونسری خود ت را حفظ کن.
7278693,pes,ما پیرتر می‌شویم، بدی‌هایمان جوان‌تر می‌شوند.
10358598,pes,این دولتمرد سزاوار احترام است.
9927942,pes,یک بیل بیاور!
787174,pes,مجانی است.
787008,pes,کودکان از معلمان عصبی‌کننده متنفر هستند.
4541590,pes,او پیش بینی می کرد که کتاب خیلی موفقیت آمیز باشد.
7262489,pes,مواظبت از سالخوردگان وظیفۀ جوانان است.
726138,pes,گاز را ببندید.
654395,pes,هفته آینده شاید یخبندان شود.
737741,pes,او در این نشست حضور دارد.
8173893,pes,کلم را می‌توان خام خورد.
787029,pes,لازم نبود گل‌هارا آب دهم. تا تمام کردم، باران بارید.
7496092,pes,دشمن یک دشمن دوست است.
739950,pes,برای چه مدتی اجازه دارم آن لپ‌تاپ را امانت بگیرم؟
6975389,pes,من دعوت شما را با خوشحالی قبول می‌کنم.
6948727,pes,اول وظیفه، بعد تفریح.
740048,pes,او واقعاً دختر دوست‌داشتنی‌ای است.
730883,pes,من آن را درست خواهم کرد.
2038686,pes,کشتی مستقیما به طرف شمال میرود.
756209,pes,منشاء جهان احتمالاً هیچگاه روشن نخواهد شد.
5299976,pes,و شما
1128814,pes,من فنلاندی هستم، اما به زبان سوئدی نیز صحبت می کنم.
4101226,pes,وقتی که داشتم دوش می گرفتم، ایده ی خوبی به ذهنم رسید.
6963864,pes,کسی که سریع قول می‌دهد، زود فراموش می‌کند.
9865167,pes,آیا پرنده‌های من را ندیدی؟
2038674,pes,هستند کسانی که،حرف می زنند فقط به این دلیل که دهان دارند.
774072,pes,او فاقد احساسات انسانی است.
785958,pes,مایک و خواهرش فرانسه می‌دانند، ولی ژاپنی بلد نیستند.
513039,pes,سلام به همه بچه های خوب ایرانی.
1724300,pes,کتت را بپوش مبادا سرما بخوری.
608511,pes,بیائید پیش من (اگر نه) من خواهم آمد پیش شما.
7745045,pes,شادمانی ساده‌ترین شکل قدردانی است.
791434,pes,آن داستان نمی‌تواند حقیقی باشد.
10780878,pes,بزرگترین فرودگاه دنیا کجا قرار دارد؟
654536,pes,او در میان توده مردم مورد سرقت قرار گرفته بود.
729386,pes,تنیس بازی کردن سرگرم کننده است.
8486811,pes,مرغها تخم می‌گذارند.
3967984,pes,باید امشب کار کنم.
1609817,pes,دیوانه شده ای؟
1044774,pes,اجل گشته می میرد نه بیمار سخت.
1128866,pes,با کی حرف می زنی؟
8819530,pes,آیا می‌توانی شلنگ آب را به من قرض بدهی؟
654564,pes,من هرگز نشنیدم او آواز بخواند.
3595894,pes,گم شو! برو به جهنم!
7830187,pes,هنگام دویدن تنفس تندتر می‌شود.
694650,pes,حق کاملاً با شماست.
667696,pes,بله، البته من با شما دو نفر خواهم آمد.
7054732,pes,آیا شما بیدار شده اید؟
7496032,pes,آزادی غیر قابل استفاده است مگر اینکه از آن استفاده کنید.
726402,pes,با چه هدفی؟
8431844,pes,به غیر از چند اشتباه، ضرب تو در حد کمال است.
7779200,pes,شاهزاده فن بیان، حساب، نجوم و موسیقی فرا گرفت.
654025,pes,هر فناوری به اندازه کافی پیشرفته، غیرقابل تشخیص از جادو است.
6831622,pes,حقیقت تلخ است.
10326398,pes,این با احتساب مالیات است.
1085083,pes,چطور جرات کردی چنین حرفی را بگویی؟
785656,pes,حکایت دل‌آزاری بود.
642793,pes,بام های سبز از تاثیر جزیره حرارت شهری می کاهند.
1477484,pes,حفظ محیط زیست، وظیفه ماست.
685244,pes,آن پارک چقدر از اینجا دور است؟
787025,pes,او می‌تواند به روسی هم صحبت کند هم بنویسد.
509787,pes,تشکر.
791978,pes,جملات زیبا ما را سیر نمی‌کنند.
795384,pes,کنار خانه‌ی ما یک بوتیک است.
8498000,pes,تام با یک معما مواجه است.
3040835,pes,بادنجان بم آفت ندارد.
730946,pes,زیرا او مرا دعوت کرد.
2657330,pes,متاسفانه درست است.
7135555,pes,طیق اطلاع من، او در ایتالیا به دنیا آمده است.
775208,pes,لطفاً آن ساک را با ماشین لبلس‌شوئی نشوئید.
667823,pes,ما مقدار کمی راجع به گذشته خصوصی او می دانیم.
3861753,pes,شوهرم دارد به گل‌ها آب می‌دهد.
3161356,pes,تام حالش چطوره؟
694596,pes,آیا حقیقت دارد، که میدوری خیلی خوب ویولون می نوازد؟
699216,pes,او آنرا علی رغم خواست اش انجام داد.
732084,pes,3 به 0 باختیم.
724267,pes,اگر به خاطر خانواده ام نبود استعفا می دادم.
2371112,pes,او این تصادف را به پلیس گزارش کرد
630059,pes,این کتاب را از کتابخانه مرکزی امانت گرفته ام.
7325349,pes,او سبیل خود را سوزاند.
652648,pes,سلام! صبح بخیر!
650391,pes,نظر او را پرسیدم.
789911,pes,ظن خود را مبنی بر دروغ گفتن او نمی‌توانم نادیده بگیرم.
653693,pes,او به سرعت وضع برخود خود را تغییر داد.
1044779,pes,ترسو هزاربار پیش از مرگ می‌میرد. آدم نترس فقط یکبار مزه مرگ را می‌چشد.
7546029,pes,برق معمولاً رعد را همراهی می‌کند.
700614,pes,می توانم وارد شوم؟
3922369,pes,او در حال بهبود یافتن است.
10709090,pes,تصمیم‌ گرفته‌ام منتظر بمانم.
736568,pes,آیا آنها همدیگر را دوست دارند؟
10729537,pes,آنها استدلال می‌کنند که توزیع ثروت باید عادلانه باشد.
736592,pes,من یک پر دارم.
8158078,pes,فیلسوف جوابها را می‌جوید، اما فقط سؤالات را می‌یابد.
755116,pes,هم‌اکنون دیگر پائیز است.
621533,pes,تاکنون من دندانپزشکی با مهارت او ندیده ام.
9932893,pes,او روی صحنه ایستاده است.
654478,pes,در روز چندین بار عبادت می کند.
753553,pes,برای فراگیری آلمانی، زندگی خیلی کوتاه است.
640000,pes,رئیس جمهور کجاست؟
795514,pes,زمان خوابیدن است.
9561011,pes,وفاداری را چگونه تعریف می‌کنی؟
10767526,pes,موفقیت به کوشش وابسته است.
8166984,pes,ناشکیبایی پیراهنی از گزنه است.
4534003,pes,ما غذایمان را با آنها تقسیم خواهیم کرد.
10743813,pes,خوشحال بودن بهتر از ثروتمند بودن است.
9415695,pes,کامپیوتر ادامهٔ منطقی انسان است: هوش بدون اخلاق.
10777018,pes,این فرد یک خال کنار چشم دارد.
3839859,pes,چه رنگی دوست داری؟
10744854,pes,یک افسر زیر دست آرزوی سپهبد شدن دارد.
7955955,pes,شادی آسمانی است که زیر آن همه چیز رشد می کند.
9870844,pes,هر کسی می‌خواهد چیزی باشد، هیچکس نمی‌خواهد چیزی بشود.
4541566,pes,آیا در دوران کودکیتان، به اندازه ی کافی لحظات شادی را سپری کرده اید؟
7551342,pes,به نظر می‌رسد ما در یک قایق هستیم.
7414983,pes,متأسفانه او نتوانست اثبات دقیقی ارائه کند.
796205,pes,حالا می‌خواهم به اسپرانتو حرف یزنم.
8184261,pes,یک گرگ را نمی‌توان اهلی کرد.
699388,pes,کمال تشکر را از کمک تان دارم.
724236,pes,آن بازار بزرگ فقط شنبه ها تحویل می دهد.
730935,pes,او موفق شد چیزی را که می خواهد، به دست آورد.
717540,pes,پدر من عاشق پیتزا است.
9872252,pes,آنچه نپسندی به خود ای شیخ دین / چون پسندی بر برادر ای امین.
748158,pes,در آنجا چیزهای دیدنی کمی نبود.
730854,pes,اگر اسب من نیست، افتادن اش مرا ناراحت نمی کند.
8534308,pes,عادت نیرویی بزرگ دارد.
401980,pes,او مرا نادیده گرفت حتی زمانی که مرا در خیابان دید.
791012,pes,لازم نیست معذرت‌حواهی.
1204568,pes,حالا نه، بعداً، لطفاً!
848157,pes,او سؤالش را تکرار کرد.
10697946,pes,شما حق آزادی بیان دارید، اما حق بهتان نه.
737933,pes,من نتوانستم نام او را به‌یاد آورم.
9860443,pes,ما دیگر پیشنهادی را نمی‌پذیریم.
684928,pes,میل پدر قکر است.
6971328,pes,تو نمی‌توانی مرا متوقف کنی.
713686,pes,اکر پرنده بودم، به سوی تو پر می گشودم.
798597,pes,توافق سازنده است، قهر مخرب.
7503767,pes,تسلط بر لحظات تسلط بر زندگی است.
8478190,pes,او هم عصر با گوته بود.
7797760,pes,هیچ ارزانی بدون علت و هیچ گرانی بدون ارزش نیست.
7560923,pes,بهترین راه برای دوست داشتن دشمن، آموختن از او است: زیرا این گونه از او سپاسگزار می‌شویم.
10793150,pes,هیچ چیز به اندازهٔ یک احمق ترسناک نیست.
9939332,pes,ماه جو ندارد.
830982,pes,آن وظیفه را انجام داده‌ام.
8602519,pes,کتاب راجع به چه است؟
667490,pes,عادت دارید چه زمانی بلند شوید؟
1204692,pes,رویای او دیدن پاریس بود.
630054,pes,کلاس امروز سر ساعت 6 بعد از ظهر شروع می شود.
8103805,pes,در آرامش نیرو قرار دارد.
9472242,pes,این پاره‌خط را به بیست قسمت مساوی تقسیم کن.
10744242,pes,از کلیشه‌ها پرهیز کن.
828062,pes,دخترم درنظر دارد در ماه جون ازدواج کند.
9859945,pes,شنا کن، مادامی که می‌توانی.
9962511,pes,من مگس را گرفتم.
1758557,pes,آمار نشان می دهد که جمعیت این شهر در طی پنج سال، دو برابر خواهد شد.
754094,pes,این داستان هم سرگرم کننده است و هم آموزنده.
9871198,pes,زندگی غرق شدن است، اما نباید آواز خواندن در قایق‌های نجات را فراموش کرد.
712751,pes,به نظر می آید که شما اشتباه می کنید.
7241281,pes,انسانها می‌توانند قوانین زیادی را تغییر دهند، با این وجود قوانین طبیعت همیشه یکسان می‌مانند.
700720,pes,شما نباید غذا بخورید.
6830357,pes,شما نمی‌بایستی آن را صرفاً به‌خاطر خوش آمدن من انجام می‌دادید.
798743,pes,من آن را گفتم.
1140250,pes,غذا سرد شد.
740988,pes,آن فوراً به ذهن او خطور کرد.
7486297,pes,آن در جریان بحث مورد اشاره قرار نگرفت.
1956437,pes,از او پرسیدم چرا گریه می کنی؟
740039,pes,هیچ‌جا او را ندیدم.
625920,pes,گاهی روزهای تعطیل سبب خستگی من می شوند.
1204618,pes,او جدی نیست.
9931325,pes,هر سخن جایی و هر نکته مکانی دارد.
10098427,pes,همهٔ مطالعات علمی برابر نیستند.
10724269,pes,این زباله را بگیر و از اینجا خارج کن.
7481094,pes,خیلی‌ها پس‌اندازهای خود را از دست دادند.
7743739,pes,ریاضیات عالی و فلسفه شباهت‌های زیادی دارند.
1085157,pes,به گلدانها آب بده.
3856431,pes,ببخشید فرصت نشد بعد از جلسه با شما صحبت کنم.
915327,pes,او مبتلا به آلزایمر است.
729311,pes,برای یک بار حق با من است.
1888884,pes,جزیره‌ی ترزدی در تنگه‌ی تورس بین شمالی‌ترین نقطه‌ی استرالیا، کیپ یورک، و گینه‌ی نو قرار دارد.
7793515,pes,این پنجره خوب بسته نمی‌شود.
729399,pes,ما با کمال میل به شما کمک خواهیم کرد.
1020245,pes,من هنوز هیچ جوابی از شما دریافت نکرده ام.
9979933,pes,پدرم، پدربزرگم، پدر جدم و جد جدم همگی نامی ‌داشتند که من دارم.
698175,pes,دو نفر می توانند کار خیلی بیشتری از یک نفر انجام دهند.
8491166,pes,دعاهایمان مستجاب شدند.
9440025,pes,او عقیده‌اش را بازبینی کرد.
1485434,pes,قطار سنداي همين الان حرکت کرد.
8104301,pes,مشکلات را با ابزارهایی که مشکلات جدید می‌آفرینند حل نکن.
667441,pes,برای تعطیلات به کجا خواهید رفت؟
9405778,pes,ما جملات کامل می‌خواهیم.
9997388,pes,آیا نوه داری؟
9866581,pes,فکر کنم قبلاً آن آواز را شنیده‌ام.
7952076,pes,آنها پشت صحنه کار می‌کنند.
10695154,pes,در سپتامبر انگور رسیده است.
700612,pes,او قول داد امروز عصر زود به خانه بیاید.
748035,pes,آن چیزی است که من فکر می کردم.
1518114,pes,او روزهای بهتری را شاهد بوده است.
8605392,pes,می دانستم تام اینجا خواهد بود.
773700,pes,در قطار راحت جا پیدا می‌شد، چون تعداد مسافران خیلی کم بود.
688095,pes,در طول تابستان سال کنونی مقدار اندکی باران باریده است.
668421,pes,شروع خوب نصف کار است.
699547,pes,اینکه درب باز بود، مرا خیلی متعجب ساخت.
837375,pes,"بستگی به این دارد که منظور شما از ""ایمان داشتن"" به خدا چیست."
8142175,pes,یک معاملهٔ خوب همیشه برای یکی بد است.
4430649,pes,تصمیم گرفته ام به او اعتماد کنم.
10780420,pes,نشانه‌های اولیهٔ بیماری، تب و گلودرد هستند.
9861005,pes,تام تنها پزشک در شهرک است.
10245556,pes,فقط سه‌تا باقی مانده‌است.
